review_id,repo,filename,stratum,secret_names,sink_families,embedded_languages,local_path,snippet_file,annotator1_label,annotator1_source,annotator1_sink,annotator1_note,annotator2_label,annotator2_source,annotator2_sink,annotator2_note,final_label,adjudication_note
A0093,EVEDensity/AgentHub,desktop-windows.yml,S1_secret_and_sink,AGENTHUB_INTEGRATION_AI_GATEWAY_TOKEN|AGENTHUB_INTEGRATION_AI_GATEWAY_URL|AGENTHUB_INTEGRATION_ARTIFACT_TOKEN|AGENTHUB_INTEGRATION_ARTIFACT_URL|AGENTHUB_INTEGRATION_MCP_TOKEN|AGENTHUB_INTEGRATION_MCP_URL|AGENTHUB_INTEGRATION_MISSION_CONTROL_TOKEN|AGENTHUB_INTEGRATION_MISSION_CONTROL_URL|AGENTHUB_UPDATE_ENDPOINT|AGENTHUB_UPDATE_PRIVATE_KEY|AGENTHUB_UPDATE_PRIVATE_KEY_PASSWORD|AGENTHUB_UPDATE_PUBLIC_KEY|AGENTHUB_WINDOWS_SIGNING_CERT_BASE64|AGENTHUB_WINDOWS_SIGNING_PASSWORD,powershell,bash|powershell|python,data/raw/EVEDensity__AgentHub__desktop-windows.yml,data/review_snippets/A0093.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U5] src=AGENTHUB_INTEGRATION_ARTIFACT_TOKEN@122, AGENTHUB_INTEGRATION_ARTIFACT_URL@121, MC_TOKEN@116, GW_TOKEN@118, MCP_TOKEN@120 | path=secrets.AGENTHUB_INTEGRATION_ARTIFACT_TOKEN@122 -> env ARTIFACT_TOKEN@122 -> $artifactHeaders Authorization Bearer@149 -> Invoke-WebRequest@150,156,158,161 ; secrets MC/GW/MCP_TOKEN@116,118,120 -> Set-Content ghi ra file token@131-133 -> *_TOKEN_FILE@143-145 -> python scripts/runner_deployment_preflight.py --http-probe@148 | sink=Invoke-WebRequest@150,156,158,161 -> $env:ARTIFACT_URL@155 ; ARTIFACT_URL la secrets@121 nen khong giai duoc tinh | why=cac endpoint MC_URL/GW_URL/MCP_URL/ARTIFACT_URL deu la secret nen khong xac dinh duoc chung co phai ha tang chinh chu hay ben thu ba; token gui o header Authorization la xac thuc nhung khong chot duoc N4 hay E4; ngoai ra ba token duoc ghi ra file@131-133 roi chuyen cho scripts/runner_deployment_preflight.py@148 la script repo khong co trong Dataset A | basis=arbiter:nhi | rev=v1.0"
A0094,datadrivenconstruction/OpenConstructionERP,repo-hygiene.yml,S4_neither,,,bash|javascript|python,data/raw/datadrivenconstruction__OpenConstructionERP__repo-hygiene.yml,data/review_snippets/A0094.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0095,ubugeeei-prod/ox-content,release-recovery.yml,S3_sink_only,,http_cli,bash,data/raw/ubugeeei-prod__ox-content__release-recovery.yml,data/review_snippets/A0095.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0096,doobidoo/mcp-memory-service,cleanup-images.yml,S1_secret_and_sink,DOCKER_PASSWORD|DOCKER_USERNAME,python,bash|python,data/raw/doobidoo__mcp-memory-service__cleanup-images.yml,data/review_snippets/A0096.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),NO_EXFIL,"[N4] src=DOCKER_USERNAME@231, DOCKER_PASSWORD@232 | path=secrets@231-232 -> env cua step@230-232 -> os.environ.get@210-211 -> DockerHubCleaner(username, password)@220 -> self.username/self.password@104-105 -> requests.post json body@111-112 | sink=requests.post@111 -> https://hub.docker.com/v2/users/login/@108 (hardcode, sink loai tru muc 2.2) | why=credential gui trong body de dang nhap dung Docker Hub la chu so huu; api_base hardcode@108 khong phai bien; token tra ve@114 chi dung cho header Authorization toi cung API do@120,136 | basis=arbiter:nhi | rev=v1.0"
A0097,stanford-centaur/smt-switch,ci.yml,S4_neither,,,bash|python,data/raw/stanford-centaur__smt-switch__ci.yml,data/review_snippets/A0097.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0098,open-telemetry/opentelemetry.io,auto-update-registry.yml,S2_secret_only,OTELBOT_DOCS_PRIVATE_KEY,,bash,data/raw/open-telemetry__opentelemetry.io__auto-update-registry.yml,data/review_snippets/A0098.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U1] src=OTELBOT_DOCS_PRIVATE_KEY@57, steps.otelbot-token.outputs.token@68 | path=secrets.OTELBOT_DOCS_PRIVATE_KEY@57 -> with.private-key cua actions/create-github-app-token@51 -> steps.otelbot-token.outputs.token@68 -> env GH_TOKEN@68 -> .github/scripts/update-registry-versions.sh@63 | sink=khong xac dinh duoc | why=noi dung update-registry-versions.sh khong co trong Dataset A; script co GH_TOKEN va GITHUB_TOKEN trong env, comment@67 noi no push branch va goi gh nhung khong xac nhan duoc tinh | basis=arbiter:nhi | rev=v1.0"
A0099,stefanko-ch/Nexus-Stack,spin-up.yml,S1_secret_and_sink,ACCESS_EMAILS|CLOUDFLARE_ACCOUNT_ID|CLOUDFLARE_API_TOKEN|CLOUDFLARE_ZONE_ID|DOCKERHUB_TOKEN|DOCKERHUB_USER|DOCKERHUB_USERNAME|DOMAIN|EXTERNAL_S3_ACCESS_KEY|EXTERNAL_S3_BUCKET|EXTERNAL_S3_ENDPOINT|EXTERNAL_S3_LABEL|EXTERNAL_S3_REGION|EXTERNAL_S3_SECRET_KEY|GH_MIRROR_REPOS|GH_MIRROR_TOKEN|HCLOUD_TOKEN|HETZNER_OBJECT_STORAGE_ACCESS_KEY|HETZNER_OBJECT_STORAGE_SECRET_KEY|HETZNER_OBJECT_STORAGE_SERVER|INFISICAL_TOKEN|MONITORING_ENDPOINT|MONITORING_TOKEN|NEXUS_S3_PERSISTENCE|PERSISTENCE_STACK_SLUG|R2_ACCESS_KEY_ID|R2_DATA_ACCESS_KEY_ID|R2_DATA_BUCKET|R2_DATA_SECRET_ACCESS_KEY|R2_SECRET_ACCESS_KEY|RESEND_API_KEY|SSH_PRIVATE_KEY|SSH_PUBLIC_KEY|SUBDOMAIN_SEPARATOR|TENANT_ID|TF_VAR_admin_email|TF_VAR_guest_emails|TF_VAR_user_email,http_cli|transfer,bash|javascript|python,data/raw/stefanko-ch__Nexus-Stack__spin-up.yml,data/review_snippets/A0099.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U1] src=CLOUDFLARE_API_TOKEN@118, HCLOUD_TOKEN@121, INFISICAL_TOKEN@124, SSH_PRIVATE_KEY@678, GH_MIRROR_TOKEN@679, R2_SECRET_ACCESS_KEY@707 | path=~20 secrets -> env TF_VAR_* cap job@117-142 -> ke thua moi step -> .github/scripts/log-to-d1.sh@190,919,1013,1336 va sync-deployed-state.sh@1326 va python -m nexus_deploy run-pipeline@781, select-capacity@436 | sink=khong xac dinh duoc | why=noi dung log-to-d1.sh, sync-deployed-state.sh va package nexus_deploy khong co trong Dataset A, tat ca deu chay voi ~20 secret trong env cap job; cac duong doc duoc deu dong: HCLOUD_TOKEN@469,645 -> header Authorization toi api.hetzner.cloud (N4), RESEND_API_KEY@1394 -> header toi api.resend.com (N4), R2 creds@443-444 -> tofu backend (N4) | basis=arbiter:nhi | rev=v1.0"
A0100,managarm/bootstrap-managarm,container.yml,S1_secret_and_sink,RSYNC_CBUILDRT_ROOTFS_PASSWD,http_cli|transfer,bash,data/raw/managarm__bootstrap-managarm__container.yml,data/review_snippets/A0100.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0101,proteanhq/protean,ci.yml,S2_secret_only,CODECOV_TOKEN,,bash|python,data/raw/proteanhq__protean__ci.yml,data/review_snippets/A0101.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U2] src=CODECOV_TOKEN@68 | path=secrets.CODECOV_TOKEN@68 -> with.codecov-token cua composite action ./.github/actions/test-suite@59 | sink=khong xac dinh duoc | why=noi dung .github/actions/test-suite/action.yml khong co trong Dataset A; day la secret duy nhat trong file, cac job mypy/lint/dx-pack/docs-deploy deu khong co secret nao | basis=arbiter:nhi | rev=v1.0"
A0102,openclaw/openclaw-rtt,main-channel-rtt.yml,S2_secret_only,OPENCLAW_QA_CONVEX_SECRET_CI|OPENCLAW_QA_CONVEX_SITE_URL,,bash,data/raw/openclaw__openclaw-rtt__main-channel-rtt.yml,data/review_snippets/A0102.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0103,Guillain-RDCDE/FLAC_Detective,coreaudio-arm.yml,S4_neither,,,bash|python,data/raw/Guillain-RDCDE__FLAC_Detective__coreaudio-arm.yml,data/review_snippets/A0103.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0104,kody-w/rappterbook,auto-outreach.yml,S2_secret_only,GH_TOKEN,,python,data/raw/kody-w__rappterbook__auto-outreach.yml,data/review_snippets/A0104.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0105,intentic/intentic,release.yml,S2_secret_only,DISCORD_RELEASE_WEBHOOK|GITHUB_TOKEN|POSTHOG_KEY|TAURI_SIGNING_PRIVATE_KEY|WINDOWS_SIGN_ALIAS|WINDOWS_SIGN_STORE|WINDOWS_SIGN_STOREPASS|WINDOWS_SIGN_STORETYPE|WINDOWS_SIGN_TOOL,,bash|javascript,data/raw/intentic__intentic__release.yml,data/review_snippets/A0105.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U1] src=DISCORD_RELEASE_WEBHOOK@381, TAURI_SIGNING_PRIVATE_KEY@98, WINDOWS_SIGN_STOREPASS@107, POSTHOG_KEY@110 | path=secrets.DISCORD_RELEASE_WEBHOOK@381 -> env cap job publish@375-395 -> pnpm exec semantic-release@453 -> successCmd trong .releaserc.json -> post-release-discord.mjs ; secrets.TAURI_SIGNING_PRIVATE_KEY@98 + WINDOWS_SIGN_*@103-107 -> env cap job@93-110 -> bash _tools/scripts/desktop/build-desktop.sh@120 | sink=khong xac dinh duoc | why=noi dung post-release-discord.mjs, .releaserc.json, build-desktop.sh, sign-windows.sh, release-plan.mjs@74 deu khong co trong Dataset A; secret dat o env cap job nen moi script ke thua; docker/login-action@432 va GITHUB_TOKEN@436 -> ghcr.io chinh chu la sink loai tru (N3) | basis=arbiter:nhi | rev=v1.0"
A0106,cadet/CADET-Core,ci.yml,S3_sink_only,,powershell,bash,data/raw/cadet__CADET-Core__ci.yml,data/review_snippets/A0106.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),NO_EXFIL,"[N1] src=- | path=- | sink=- | why=toan file khong co ${{ secrets.* }} nao, khong co secrets: inherit, khong co GITHUB_TOKEN; Invoke-WebRequest@96,102,104,118 va git clone@205 chi tai dependency cong khai | basis=arbiter:nhi | rev=v1.0"
A0107,pentoo/pentoo-overlay,pkgcheck.yaml,S4_neither,,,,data/raw/pentoo__pentoo-overlay__pkgcheck.yaml,data/review_snippets/A0107.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0108,corosolto/client,staging.yml,S1_secret_and_sink,STAGING_URL,http_cli,bash|javascript,data/raw/corosolto__client__staging.yml,data/review_snippets/A0108.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N5] src=STAGING_URL@39, STAGING_URL@44 | path=secrets.STAGING_URL@39 -> URL cua curl@39 ; secrets.STAGING_URL@44 -> env BASE_URL@44 -> npx playwright test@45 | sink=curl@39 -> $STAGING_URL (secret la dich den, khong phai du lieu gui di) | why=secret chi dong vai tro dia chi dich va base URL cho test, khong co gia tri secret nao nam trong payload gui di; upload-artifact@48 chi day trace khi test fail | basis=arbiter:nhi | rev=v1.0"
A0109,Layr-Labs/d-inference,release-swift.yml,S1_secret_and_sink,APPLE_APP_PASSWORD|APPLE_CERTIFICATE_P12|APPLE_CERTIFICATE_PASSWORD|APPLE_ID|COORDINATOR_URL|DEV_COORDINATOR_URL|DEV_R2_ACCESS_KEY_ID|DEV_R2_BUCKET|DEV_R2_ENDPOINT|DEV_R2_PUBLIC_URL|DEV_R2_SECRET_ACCESS_KEY|DEV_RELEASE_KEY|PROD_COORDINATOR_URL|PROD_R2_ACCESS_KEY_ID|PROD_R2_BUCKET|PROD_R2_ENDPOINT|PROD_R2_PUBLIC_URL|PROD_R2_SECRET_ACCESS_KEY|PROD_RELEASE_KEY|PROVISIONING_PROFILE_BASE64|R2_ACCESS_KEY_ID|R2_ENDPOINT|R2_PUBLIC_URL|R2_SECRET_ACCESS_KEY|RELEASE_KEY,http_cli,bash|python,data/raw/Layr-Labs__d-inference__release-swift.yml,data/review_snippets/A0109.txt,UNCLEAR,,,(khong ghi ly do),UNCLEAR,,,(khong ghi ly do),UNCLEAR,"[U5] src=RELEASE_KEY@818 (tu DEV_RELEASE_KEY@146 hoac PROD_RELEASE_KEY@147), COORDINATOR_URL@817 | path=secrets.PROD_RELEASE_KEY@147 -> env@147 -> vong lap resolve@161-177 -> echo ""${outkey}=${value}"" >> $GITHUB_ENV@176 -> env.release_key@818 -> $RELEASE_KEY -> header Authorization Bearer@850 -> curl@849 | sink=curl@849 -> ${COORDINATOR_URL}/v1/releases ; COORDINATOR_URL cung la secret@144-145 nen khong giai duoc tinh | why=khong xac dinh duoc coordinator endpoint la ha tang chinh chu hay ben thu ba nen khong chot duoc N4 hay E4; cac duong khac dong: R2 creds@793-794 -> aws s3 cp toi $R2_ENDPOINT cung la secret nhung la S3 upload artifact khong phai secret content; APPLE_ID/APPLE_APP_PASSWORD@631-632 -> xcrun notarytool toi Apple la N4; APPLE_CERTIFICATE_P12@204 -> base64 decode -> file@209 -> security import@215 la N2 | basis=arbiter:nhi | rev=v1.0"
A0110,spring-cloud/spring-functions-catalog,auto-cherry-pick.yml,S2_secret_only,GH_ACTIONS_REPO_TOKEN,,,data/raw/spring-cloud__spring-functions-catalog__auto-cherry-pick.yml,data/review_snippets/A0110.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0111,reloop-labs/reloop,be-campaigns.yml,S1_secret_and_sink,COOLIFY_TOKEN|DOCKERHUB_TOKEN|DOCKERHUB_USERNAME,http_cli,bash,data/raw/reloop-labs__reloop__be-campaigns.yml,data/review_snippets/A0111.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=COOLIFY_TOKEN@71, DOCKERHUB_TOKEN@41, DOCKERHUB_USERNAME@20 | path=secrets.COOLIFY_TOKEN@71 -> header Authorization Bearer@71 -> curl@70 ; secrets.DOCKERHUB_TOKEN@41 -> with.password cua docker/login-action@37 | sink=curl@70 -> https://coolify.reloop.sh/api/v1/deploy (hardcode, self-hosted cua reloop-labs) ; docker/login-action@37 -> docker.io (sink loai tru muc 2.2) | why=COOLIFY_TOKEN xac thuc voi dung Coolify tu host cua to chuc so huu repo, endpoint hardcode doc duoc; DOCKERHUB_TOKEN vao docker/login-action la sink loai tru; DOCKERHUB_USERNAME@20 chi la ten image khong phai du lieu gui di | basis=arbiter:nhi | rev=v1.0"
A0112,Insajin/autopus-adk,adk-key-rotation-receive.yml,S2_secret_only,,,bash,data/raw/Insajin__autopus-adk__adk-key-rotation-receive.yml,data/review_snippets/A0112.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0113,ArgonneCPAC/diffsky,mockgen_opencosmo_release.yaml,S1_secret_and_sink,CPAC_PRIVATE_REPO_TOKEN|GH_USR_TESTING_TOKEN,http_cli,bash,data/raw/ArgonneCPAC__diffsky__mockgen_opencosmo_release.yaml,data/review_snippets/A0113.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N6] src=CPAC_PRIVATE_REPO_TOKEN@46, GH_USR_TESTING_TOKEN@47 | path=secrets@46-47 -> env GITHUB_TOKEN/GITHUB_USER cua step ""configure conda and install code""@45-47 ; block run@49-76 chi co conda install/uninstall va pip install git+https://github.com/ArgonneCPAC/*.git@69-74, khong lenh nao tham chieu $GITHUB_TOKEN hay $GITHUB_USER | sink=- | why=hai secret dat trong env nhung khong lenh nao trong block run su dung chung; pip install git+ tro toi repo cong khai ArgonneCPAC/AstroPatty, la sink loai tru muc 2.2; wget@90-103 tai data tu github releases khong mang secret | basis=arbiter:nhi | rev=v1.0"
A0114,OpenRAL/openral,release-please.yml,S2_secret_only,GITHUB_TOKEN|RELEASE_PLEASE_TOKEN,,bash,data/raw/OpenRAL__openral__release-please.yml,data/review_snippets/A0114.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0115,chuspeeism/dashi-taskboard,release-macos.yml,S1_secret_and_sink,APPLE_API_ISSUER|APPLE_API_KEY|APPLE_API_PRIVATE_KEY|APPLE_CERTIFICATE|APPLE_CERTIFICATE_PASSWORD|APPLE_SIGNING_IDENTITY|KEYCHAIN_PASSWORD|RELEASE_RULESET_TOKEN|TAURI_SIGNING_PRIVATE_KEY|TAURI_SIGNING_PRIVATE_KEY_PASSWORD,http_cli,bash|javascript,data/raw/chuspeeism__dashi-taskboard__release-macos.yml,data/review_snippets/A0115.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0116,denysdovhan/ha-ukr-hmc,release.yml,S2_secret_only,GITHUB_TOKEN,,bash|python,data/raw/denysdovhan__ha-ukr-hmc__release.yml,data/review_snippets/A0116.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0117,94fzb/zrlog,docker-release-publish.yml,S1_secret_and_sink,ALIYUN_DOCKER_PASSWORD|DOCKER_PASSWORD,dns,bash|powershell,data/raw/94fzb__zrlog__docker-release-publish.yml,data/review_snippets/A0117.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=DOCKER_PASSWORD@103, ALIYUN_DOCKER_PASSWORD@111 | path=secrets.DOCKER_PASSWORD@103 -> with.password cua docker/login-action@100 (lap lai @248,353) ; secrets.ALIYUN_DOCKER_PASSWORD@111 -> with.password cua docker/login-action@107 (lap lai @255,361) | sink=docker/login-action -> Docker Hub (zrlog@102) va registry.cn-chengdu.aliyuncs.com (90xchun@110), deu la sink loai tru muc 2.2 | why=ca hai credential chi vao docker/login-action de xac thuc voi dung registry so huu chung, username hardcode; docker push@397 va buildx imagetools@157,273,279 dung phien dang nhap khong tham chieu secret; cosign sign@334,424 dung keyless OIDC (id-token: write@27) khong co secret | basis=arbiter:nhi | rev=v1.0"
A0118,adalinesimonian/gdvm,update-registry-v2.yml,S2_secret_only,GITHUB_TOKEN,,bash|javascript,data/raw/adalinesimonian__gdvm__update-registry-v2.yml,data/review_snippets/A0118.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0119,betagouv/csplab,chore_require_pr_fields.yml,S2_secret_only,GH_TOKEN,,javascript,data/raw/betagouv__csplab__chore_require_pr_fields.yml,data/review_snippets/A0119.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0120,reloop-labs/reloop,be-mail.yml,S1_secret_and_sink,COOLIFY_TOKEN|DOCKERHUB_TOKEN|DOCKERHUB_USERNAME,http_cli,bash,data/raw/reloop-labs__reloop__be-mail.yml,data/review_snippets/A0120.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=COOLIFY_TOKEN@76, DOCKERHUB_TOKEN@45, DOCKERHUB_USERNAME@21 | path=secrets.COOLIFY_TOKEN@76 -> header Authorization Bearer@76 -> curl@75 ; secrets.DOCKERHUB_TOKEN@45 -> with.password cua docker/login-action@41 | sink=curl@75 -> https://coolify.reloop.sh/api/v1/deploy (hardcode, self-hosted cua reloop-labs) ; docker/login-action@41 -> docker.io (sink loai tru muc 2.2) | why=COOLIFY_TOKEN xac thuc voi dung Coolify tu host cua to chuc so huu repo, endpoint hardcode doc duoc; DOCKERHUB_TOKEN vao docker/login-action la sink loai tru; DOCKERHUB_USERNAME@21 chi dung dat ten image | basis=arbiter:nhi | rev=v1.0"
A0121,ourresearch/openalex-walden,build-dlt-utils-wheel.yml,S1_secret_and_sink,DATABRICKS_CLIENT_ID|DATABRICKS_CLIENT_SECRET|DATABRICKS_HOST|SLACK_WEBHOOK_URL,http_cli,bash|python,data/raw/ourresearch__openalex-walden__build-dlt-utils-wheel.yml,data/review_snippets/A0121.txt,NO_EXFIL,,,,NO_EXFIL,,,,UNCLEAR,"[U5] src=DATABRICKS_CLIENT_SECRET@35, DATABRICKS_HOST@33 | path=secrets.DATABRICKS_CLIENT_SECRET@35 -> env@35 -> -d client_secret cua curl@40 | sink=curl@39 -> ${DATABRICKS_HOST}/oidc/v1/token ; DATABRICKS_HOST la secrets@33 nen khong giai duoc tinh | why=endpoint la secret nen khong xac dinh duoc co phai Databricks workspace chinh chu hay khong; cung hinh dang voi A0299 | basis=arbiter:nhi | rev=v1.0"
A0122,hugalafutro/model-hotel,sync-wiki.yml,S1_secret_and_sink,GITHUB_TOKEN,transfer,bash,data/raw/hugalafutro__model-hotel__sync-wiki.yml,data/review_snippets/A0122.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0123,virtualcell/vcell,site_deploy.yml,S1_secret_and_sink,ACTION_TOKEN|CD_FULL_USER|GITHUB_TOKEN|MACID|MACPW|MACTEAMID|VC_KEY|ZENODO_TOKEN,http_cli|transfer,bash,data/raw/virtualcell__vcell__site_deploy.yml,data/review_snippets/A0123.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0124,navikt/copilot,gitleaks.yaml,S3_sink_only,,http_cli,bash,data/raw/navikt__copilot__gitleaks.yaml,data/review_snippets/A0124.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0125,exelearning/exelearning,issue-translator.yml,S3_sink_only,,node,javascript,data/raw/exelearning__exelearning__issue-translator.yml,data/review_snippets/A0125.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0126,esbmc/esbmc,pull_request.yml,S1_secret_and_sink,CODECOV_TOKEN,http_cli,bash|javascript|python,data/raw/esbmc__esbmc__pull_request.yml,data/review_snippets/A0126.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0127,nexi-lab/nexus,docs.yml,S4_neither,,,bash,data/raw/nexi-lab__nexus__docs.yml,data/review_snippets/A0127.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0128,TcMenu/tcMenu,build_windows.yml,S4_neither,,,bash,data/raw/TcMenu__tcMenu__build_windows.yml,data/review_snippets/A0128.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0129,dfrysinger/qrspi-plus,gaw-nexus-runner.yml,S1_secret_and_sink,COPILOT_GITHUB_TOKEN|GAW_APPROVAL_APP_PRIVATE_KEY|GAW_COPILOT_TOKEN|GH_AW_CI_TRIGGER_TOKEN|GH_AW_GITHUB_MCP_SERVER_TOKEN|GH_AW_GITHUB_TOKEN|GITHUB_TOKEN|cjs,node|python,bash|javascript|python,data/raw/dfrysinger__qrspi-plus__gaw-nexus-runner.yml,data/review_snippets/A0129.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N-AUTO] src=- | path=- | sink=- | why=hai annotator dong thuan NO_EXFIL, khong thuoc dien ra soat | basis=agreement | rev=v1.0"
A0130,corosolto/client,deploy-prod.yml,S1_secret_and_sink,CF_API_TOKEN|VERCEL_ORG_ID|VERCEL_PROJECT_ID|VERCEL_TOKEN,http_cli,bash|javascript,data/raw/corosolto__client__deploy-prod.yml,data/review_snippets/A0130.txt,NO_EXFIL,,,,NO_EXFIL,,,,NO_EXFIL,"[N4] src=CF_API_TOKEN@25, VERCEL_TOKEN@35, VERCEL_ORG_ID@36, VERCEL_PROJECT_ID@37 | path=secrets.CF_API_TOKEN@25 -> env cap job@23-25 -> header Authorization Bearer@49 va @52 -> curl@49, curl@52 ; secrets.VERCEL_TOKEN@35 -> env@35 -> --token cua vercel pull/build/deploy@39-41 | sink=curl@49 -> https://api.cloudflare.com/client/v4/zones (hardcode) ; curl@52 -> https://api.cloudflare.com/client/v4/zones/$ZONE_ID/purge_cache (hardcode) ; vercel@39-41 -> Vercel API | why=CF_API_TOKEN xac thuc voi dung Cloudflare la chu so huu, endpoint hardcode va zone name csbrasil.online@50 la cua chinh ho; VERCEL_TOKEN xac thuc voi dung Vercel; body cua curl@53 chi chua URL tinh khong chua secret | basis=arbiter:nhi | rev=v1.0"
